const,X5,X7,X8,X12,X13,X14,X16,X17,X19,X24,X25,X27,X28,X35,X36,X37,X38,X42,X44,X45,X46,X48,X52,X53,X54,X55,Y_train
1.0,0.1806610296546258,-0.0,-0.0,0.34759402073960044,-0.0,-0.0,0.14448203163111817,-0.0,0.9338660021753606,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.2267345979426383,-0.0,-0.0,0.7885782641765515,1
1.0,0.2738568304886875,-0.0,-0.0,-0.0,0.07729329111370138,-0.0,-0.0,-0.0,0.46653467858812975,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.042913460039650235,0.18611893504014074,0.08914045654344545,-0.0,-0.0,-0.0,-0.0,0.5625959222428125,0
1.0,0.23149300905825299,0.08115037518821701,0.07884756447303833,0.2223734100234189,0.07529751549296843,-0.0,0.1414026168817254,0.10082566278055832,1.094553437018068,0.06820458446157196,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.1524320269637282,-0.0,-0.0,-0.0,0.06627112254591858,-0.0,0.5993073488282233,1
1.0,-0.0,-0.0,-0.0,0.19188932011507878,0.07712662400015728,-0.0,-0.0,0.10724828778418577,0.41288631028635236,-0.0,0.2442726400737601,-0.0,-0.0,-0.0,0.06507335120461447,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.03256475820891304,-0.0,0.5981775917439076,0
1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.22013205032584007,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.24358345118875074,-0.0,-0.0,0.5001778552916141,0
1.0,0.2080059218423611,0.07705018273695045,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.2040505273690792,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0806764753970792,-0.0,0.10746823033486365,-0.0,-0.0,0.605487467836962,0
1.0,0.2705562761597622,0.08226550253183314,-0.0,0.24509682668897717,-0.0,-0.0,0.17695375456923526,-0.0,0.9743325329110494,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.714043373188307,1
1.0,0.2662922990194528,0.08427470261463782,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.2518476360857309,-0.0,-0.0,0.8339533802912492,1
1.0,0.21865512392251435,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.501072531580703,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.04291162861520458,-0.0,0.08952629528238032,-0.0,-0.0,-0.0,-0.0,0.6021835430131268,0
1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.49813354883445,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.059021465920289354,-0.0,0.5868627414849436,0
1.0,-0.0,-0.0,-0.0,0.5544025259203159,0.07744581491784616,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.06467642705556828,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.6232219087715529,0
1.0,-0.0,-0.0,-0.0,0.3289797062343605,-0.0,-0.0,-0.0,-0.0,0.4607436118475481,-0.0,0.2620061523470921,0.21976920971387218,0.07254939398095503,0.06568217290775782,0.06512516289685019,0.1003723521834225,-0.0,-0.0,-0.0,0.20459605824179342,-0.0,-0.0,-0.0,-0.0,0.030123630380583834,0.6957869849701087,0
1.0,-0.0,0.0833313005305376,-0.0,0.28086918878618145,-0.0,-0.0,-0.0,-0.0,0.36861059839401383,-0.0,0.206632700374459,0.20877582261310224,-0.0,-0.0,-0.0,0.1002243286202854,-0.0,-0.0,-0.0,0.17312725581557595,-0.0,-0.0,0.11438404238887707,-0.0,0.02924381225681724,0.7012615151860697,0
1.0,-0.0,-0.0,-0.0,0.5046442008448225,-0.0,-0.0,-0.0,-0.0,1.018488413564625,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.8554863701608236,0
1.0,0.2728477229528469,0.08381172409716492,-0.0,0.3112192250571678,0.07717592221058882,-0.0,0.16407339644583335,0.10950070805352033,1.4268704306690263,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.24653590831917355,0.07651766848235995,-0.0,0.8270248630863134,1
1.0,0.22130546902686588,-0.0,-0.0,0.517567552241349,-0.0,-0.0,-0.0,-0.0,1.0127481095236792,-0.0,0.2474156494236662,0.20668595682306437,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.14381443622062098,-0.0,-0.0,-0.0,-0.0,-0.0,0.6627332089458579,0
1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.01990456463255523,-0.0,-0.0,-0.0,0.5835867021237401,0
1.0,0.2656505583914135,-0.0,0.06519963414289444,0.4316910963493053,-0.0,-0.0,0.0930403083440056,0.10504805584494492,1.4186685691378456,0.06903587419547749,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.04088784867771122,-0.0,-0.0,-0.0,0.0758981417840335,0.05945721837507207,0.01628833531205933,0.587033740448052,1
1.0,-0.0,-0.0,-0.0,0.3112192250571678,-0.0,-0.0,-0.0,-0.0,0.7047953752375746,-0.0,0.2585234042407278,-0.0,-0.0,-0.0,-0.0,0.10013166684765747,-0.0,-0.0,-0.0,-0.0,-0.0,0.01990456463255523,-0.0,-0.0,-0.0,0.7319102843090369,0
1.0,0.24960433809117774,0.08423504293783142,-0.0,-0.0,0.07742645591335409,-0.0,-0.0,-0.0,1.2002609717902761,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.676000532926744,1
1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.5643098972446868,0.0694679709088252,-0.0,0.20490177032713022,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.04291341199455069,0.19403807492199984,-0.0,-0.0,-0.0,0.07440585087172756,-0.0,0.5741680981579113,0
1.0,-0.0,-0.0,-0.0,0.47942081857637076,-0.0,-0.0,-0.0,-0.0,1.3043156398718692,-0.0,-0.0,0.2173286521518629,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.20393994303328622,0.08954812645244646,-0.0,-0.0,-0.0,-0.0,0.5201175205501694,0
1.0,-0.0,-0.0,-0.0,0.54885884465462,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.01990456463255523,0.220090386986302,-0.0,-0.0,0.6670150153088994,0
1.0,0.2112859101196881,-0.0,0.0757237458876187,0.2915293295005766,-0.0,-0.0,0.17586632142416567,0.09414580896562531,1.142070332345923,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.2015430960884101,-0.0,-0.0,0.741922670723585,1
1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.20196578261596373,-0.0,-0.0,0.13683047184304534,0.07748941624840974,-0.0,0.8005543934233291,1
1.0,0.2746277428379457,-0.0,-0.0,0.46115741474870703,-0.0,-0.0,0.17839838495767843,-0.0,0.9773578476521751,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.10023194877594152,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.2282669777923861,-0.0,-0.0,0.7281760818749149,1
1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.17865389933967116,-0.0,1.2562311039528256,-0.0,-0.0,0.21665656159047278,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.6381253833917357,0
1.0,0.2386236948457398,-0.0,-0.0,0.2915293295005766,-0.0,-0.0,-0.0,-0.0,1.1396441167965552,-0.0,0.26225854215281896,0.21652628534567991,0.07235252304502424,0.0655766940478067,0.06502545270915931,-0.0,-0.0,-0.0,-0.0,0.1915200143983056,-0.0,-0.0,0.037216244591854346,-0.0,0.02290927217774346,0.6421515694731087,0
1.0,-0.0,-0.0,-0.0,0.11773822618368393,-0.0,-0.0,-0.0,-0.0,1.127391968614107,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.19024572829618197,0.06881943573644755,-0.0,-0.0,-0.0,-0.0,0.5320398463797399,0
1.0,-0.0,0.08427574704639726,-0.0,-0.0,-0.0,-0.0,0.17334971573778155,-0.0,1.3196547798529517,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.24930294081325635,-0.0,-0.0,0.9402864427725632,1
1.0,0.24372702578685396,0.0841977127282525,-0.0,-0.0,-0.0,-0.0,0.17294219666041832,0.108990547926645,0.8945059073282947,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.15568271459909627,-0.0,-0.0,0.7574657449725151,1
1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.6156719884510345,0
1.0,0.24907991049479114,-0.0,-0.0,0.4540799575927886,-0.0,-0.0,0.15612668128361948,-0.0,1.5112619450078464,0.06911734072500686,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.17085717364304104,-0.0,-0.0,0.24349934662062436,0.0642503105304155,0.028401704534676935,0.7086892341916785,1
1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.2776709763435332,0.22007076036647366,0.07265278451003673,0.06572906665544075,0.06516884944663513,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.7697125514770057,0
1.0,0.20268238971976135,-0.0,-0.0,0.3908937063582058,-0.0,-0.0,-0.0,-0.0,1.0788931349480995,-0.0,0.26451886537506275,0.2076345537786373,0.07264054632980817,0.06572463334284034,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.01990456441233183,0.04446473602354366,-0.0,-0.0,0.7909810722662481,0
1.0,0.06002562872196708,-0.0,0.06519963414289444,0.3619815178880233,0.0771974380048096,0.03877825468570031,0.10470944320202547,0.10663163403775376,1.3081813054802405,0.06946394210094323,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.021363256249179025,0.0576657162962922,-0.0,-0.0,0.22369062067251827,0.07828636665311181,0.031774278150379816,0.850233587806815,1
1.0,0.23342481896644782,-0.0,-0.0,-0.0,0.07150438043872767,0.03877825467663181,-0.0,0.10558202452499604,0.4948915313842777,-0.0,0.20301257262861255,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.06467643365438061,-0.0,-0.0,-0.0,-0.0,0.09958878708232258,-0.0,0.03172222610404032,0.7553776612833557,0
1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.22014791367392292,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.5001778552916141,0
1.0,-0.0,0.08369040201323005,-0.0,-0.0,-0.0,-0.0,0.17646212564060593,-0.0,1.1798400500946895,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.16230302405738165,-0.0,-0.0,0.7697125514770057,1
1.0,0.20451350414983063,0.07631519028956456,-0.0,0.34759402073960044,-0.0,-0.0,0.1697442570671833,0.09168757724555256,1.0326504267499652,-0.0,-0.0,0.13093383566346,-0.0,-0.0,-0.0,0.10021626070320998,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.10012993366185244,0.044095999463814664,-0.0,0.714698880693585,0
1.0,-0.0,-0.0,-0.0,0.4935186787560568,-0.0,-0.0,0.13800121977378466,-0.0,1.2002609717902761,0.06940249459644678,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.12663377892733957,0.06393290675603779,-0.0,0.6703195690705852,1
1.0,-0.0,-0.0,-0.0,0.4694872665279332,-0.0,-0.0,-0.0,-0.0,1.8463953137917621,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.7295793061770754,1
1.0,-0.0,-0.0,-0.0,0.43808642135908077,-0.0,-0.0,-0.0,-0.0,1.2541563446230723,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.08097437298265409,-0.0,-0.0,0.6034486702503028,0
1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.20301257262861255,-0.0,0.07264054632980817,0.06547295144154765,-0.0,-0.0,-0.0,-0.0,0.04290470405900097,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.6503100683242925,0
1.0,-0.0,0.08284726596611212,-0.0,-0.0,0.07652919826789346,-0.0,-0.0,-0.0,1.0326504267499652,0.06898803610093777,-0.0,-0.0,-0.0,-0.0,-0.0,0.0971018741632011,0.007509595497738797,-0.0,-0.0,-0.0,-0.0,-0.0,0.05736009295375885,-0.0,-0.0,0.6510444951947649,1
1.0,-0.0,0.08426697400265115,-0.0,0.36648897646329354,0.07739359361571983,-0.0,0.14980924585719235,-0.0,1.53260379974429,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.2027227008763581,0.07655107205255525,-0.0,0.6168530995482193,1
1.0,0.18567332159136127,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0709377738200652,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.25854347110061743,-0.0,-0.0,0.5309404186129151,0
1.0,0.18320998123285784,-0.0,0.08107764981013067,0.19188932011507878,0.07740385693410323,-0.0,-0.0,0.10864050655523715,1.1821373799546941,0.06944917824660556,-0.0,-0.0,-0.0,-0.0,0.04516282804571048,-0.0,-0.0,-0.0,-0.0,0.10984845078475491,-0.0,-0.0,0.2118413182113762,0.04490426022341681,0.009269300716198301,0.9515084152428758,1
1.0,0.21865512392251435,-0.0,-0.0,0.42488518517872015,-0.0,-0.0,-0.0,-0.0,0.9045371987532704,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.06459489295312916,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.5001778552916141,0
1.0,-0.0,-0.0,-0.0,0.46680068156696675,0.06318231274120442,-0.0,0.0930403083440056,0.10782162094912887,0.1298367854321088,-0.0,0.27172148179823824,-0.0,0.07046962874534762,0.06436370088267049,-0.0,0.0924345716770423,-0.0,0.06441998305869966,-0.0,0.09693414421977443,-0.0,0.01990450930324769,-0.0,-0.0,-0.0,0.6853123603084054,0
1.0,0.15670802229358954,-0.0,-0.0,0.4205892763004033,-0.0,0.038678192977284406,0.17294219666041832,-0.0,0.7978204788726073,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.20048515053676916,-0.0,-0.0,0.6765264124759253,1
1.0,0.19035689795585442,0.08243177107767757,0.07998656168042502,-0.0,-0.0,-0.0,0.14980924585719235,-0.0,1.3439000257572333,0.06880858968411503,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.1628127261109653,-0.0,-0.0,0.09233764467614076,-0.0,-0.0,0.6756841861201578,1
1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.6670150153088994,0
1.0,0.21436898661680293,-0.0,-0.0,0.2983244137665174,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.27283556472132714,-0.0,-0.0,-0.0,-0.0,0.10036646799604818,-0.0,0.0645659047390919,-0.0,-0.0,-0.0,0.019904564612269124,0.0679364869912745,-0.0,-0.0,0.7795219591157287,0
1.0,0.22257289708077577,-0.0,-0.0,0.202474115709822,-0.0,-0.0,-0.0,-0.0,1.2330752944760703,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.1670551488677888,-0.0,-0.0,0.534657602081041,0
1.0,0.22380363433298958,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.5993616952469212,-0.0,0.16670206859719716,0.1509056309002351,0.07251884251346064,0.06566663646658419,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.07829447731900777,-0.0,0.932194968021048,0
1.0,-0.0,-0.0,-0.0,0.5375118462292473,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.20184090984939784,-0.0,-0.0,0.6670150153088994,0
1.0,0.25157987127885817,-0.0,-0.0,-0.0,-0.0,-0.0,0.17527149952559648,-0.0,1.5464735631828006,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.2579308318953476,-0.0,-0.0,0.5654528205888291,1
1.0,0.26770316994626125,0.042064637978891345,0.041638472482459825,0.30807900528873494,0.07482935013206936,0.030148280413527465,-0.0,0.10872770716860189,1.5155833561780943,0.03944457093007114,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.050749343586039664,-0.0,-0.0,0.009761370958059287,0.06740313891843774,-0.0,0.6353462360859701,1
1.0,-0.0,-0.0,0.08136899210557613,0.4786394446274082,-0.0,0.038748105883042144,-0.0,-0.0,0.2723186823342279,-0.0,0.17552242721664793,-0.0,0.07106181837970815,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.8117181509049318,0
1.0,-0.0,-0.0,0.0668608720783089,0.12471148829202752,-0.0,-0.0,-0.0,-0.0,0.628236207169149,-0.0,-0.0,-0.0,-0.0,-0.0,0.057536704832608115,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.07654256571366527,0.019735075935040224,-0.0,0.9853799957904726,1
1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.5001778552916141,0
1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.5001778552916141,1
1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.5127054157616953,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.01990456463255523,-0.0,-0.0,-0.0,0.6412502607392139,0
1.0,0.20079167818119278,0.08306724158175971,0.07676310676238914,0.4508701047549952,0.06724672010098777,-0.0,0.17250385011167002,0.08339622805583724,1.13231724316351,0.06222930809987973,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.06421365527090667,-0.0,-0.0,0.1563077570557025,0.07342912234506586,0.01063198249372499,0.8654625804804684,1
1.0,0.21584116815261434,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.21622982472751354,0.18728496433263916,0.07264906709136566,-0.0,-0.0,-0.0,-0.0,0.06457662855244915,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.7959632468707633,0
1.0,0.2762855346196829,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.06467643452047644,0.0429134603062046,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.6670150153088994,0
1.0,0.2649581936633057,0.084109949095036,-0.0,0.3500866269290519,-0.0,-0.0,-0.0,-0.0,1.354818122618343,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.12917605334909668,-0.0,-0.0,0.859831104792466,1
1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.9338660021753606,-0.0,0.2775654928534786,-0.0,-0.0,0.06572905057734073,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.6839146594081943,0
1.0,0.08063563764359079,0.07459006659746674,0.0728363676617487,0.15728048990151575,0.054824165139856905,0.03842613515258574,-0.0,-0.0,-0.0,-0.0,0.2758417855710383,-0.0,-0.0,-0.0,0.06413480119588363,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.019902470963312817,-0.0,0.022582315007039454,-0.0,0.6892387343438664,0
1.0,-0.0,-0.0,-0.0,0.39636378830091046,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.1420004438014955,-0.0,0.07221610042258561,0.06253839836935984,-0.0,-0.0,-0.0,-0.0,0.04249642263626712,-0.0,-0.0,0.019903652079964185,-0.0,-0.0,-0.0,0.6390424003135762,0
1.0,-0.0,-0.0,-0.0,0.5265319738509534,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.06467643452062279,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.5001778552916141,0
1.0,-0.0,-0.0,-0.0,-0.0,0.07611661538469651,-0.0,-0.0,-0.0,0.8636018436544268,-0.0,0.277431228897622,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.5271634856573694,0
1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.22005578879959584,-0.0,-0.0,-0.0,0.10037540597806645,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.7877650656432945,0
1.0,0.16953331900962243,0.06822619664008475,-0.0,-0.0,0.06470345807970775,-0.0,0.09715334858181814,-0.0,0.1384068854438148,-0.0,-0.0,-0.0,0.06204068584432767,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.17805383089021665,0.01749676952890716,0.02290927217774346,0.8565349842293598,1
1.0,0.19035689795585442,-0.0,-0.0,0.24937994339063688,-0.0,-0.0,0.17877161428849447,-0.0,1.6352073793561503,0.06880858968411503,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.15313397475313262,-0.0,-0.0,0.8506406589406347,1
1.0,0.17802281893664218,-0.0,-0.0,-0.0,-0.0,-0.0,0.14298030374678453,-0.0,1.0241852695723985,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.15435612554655428,-0.0,-0.0,0.2024306969123844,-0.0,-0.0,0.6426645779666026,1
1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.39419964072718805,0.06927966408501146,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.07448352798532519,0.029824572056048593,0.912874568092928,1
1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.6651828787625549,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.19895529031880016,0.08955010369950431,-0.0,0.20109268148818712,-0.0,-0.0,0.6120846642871084,0
1.0,0.25337616181684913,0.08115037518821701,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.2723186823342279,-0.0,0.17552242721664793,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.23507611198112527,0.05538522603068507,-0.0,0.9981804072192613,1
1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.27311209491342114,-0.0,-0.0,-0.0,-0.0,0.10037421161445596,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.625204287308468,0
1.0,-0.0,-0.0,-0.0,0.169321172075807,-0.0,-0.0,-0.0,-0.0,0.48929823802090266,-0.0,0.2705499173397956,0.21695806288401887,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.02176858998620619,0.03474667882840777,0.030123630380583834,0.8983111753324529,0
1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.34888875893590365,-0.0,0.27748124629416393,0.20701160662587645,0.07212410568324258,0.06544430614340156,0.06489941899227492,0.1001681201557812,-0.0,-0.0,-0.0,0.16965114046187987,-0.0,-0.0,0.055894673950210125,-0.0,0.032071420433915435,0.7493990144774131,0
1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.9433972466162536,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.5736222402143509,0
1.0,-0.0,-0.0,-0.0,0.26174666874835917,-0.0,-0.0,0.15318819596578806,-0.0,1.3968855872069785,0.06898803610093777,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.1670853173265933,-0.0,-0.0,0.20198908378129293,0.07800188628824563,-0.0,0.7604456071393665,1
1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.16226977525207864,-0.0,0.6786078908303613,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.06457662855244915,0.0429109763450295,-0.0,-0.0,-0.0,0.11999764763210984,-0.0,-0.0,0.5224132042189598,0
